35020,31.334365,140.000000,572.880191,603.616913
35021,27.470588,438.000000,121.000000,498.791667
35110,60.434535,999.000000,741.184800,1611.616974
35118,44.432127,661.000000,509.000000,961.110577
35128,27.369748,466.000000,106.000000,516.000000
35227,15.000000,667.000000,772.578609,1229.049560
35307,17.000000,316.000000,322.782333,565.419399
35512,33.000000,938.000000,225.276374,1095.242568
35514,26.000000,461.000000,109.000000,515.000000
35544,26.000000,559.000000,406.000000,826.000000
35660,13.000000,249.000000,518.000000,583.000000
35682,54.000000,1477.000000,73.317435,1491.471613
35685,nan,184.000000,963.000000,789.000000
35695,37.783574,444.000000,513.562756,825.667671
35966,36.621849,586.000000,958.000000,1255.559524
35973,nan,914.000000,128.000000,978.000000
35978,42.799308,630.000000,535.000000,920.558824
